,kwh,temp,temp,temp,wspd,wchill
,sum,min,max,mean,mean,mean
2023-10-18,22.863,8.9,15.0,11.4,1.7583333333333335,17.93163610741124
2023-10-19,19.921,9.4,17.2,12.450000000000001,4.441666666666666,17.697846912678187
2023-10-20,18.664,12.8,16.1,13.995833333333335,10.191666666666666,13.739603473471695
2023-10-21,18.607,13.9,16.1,14.325000000000001,4.408333333333333,17.526583991690604
2023-10-22,30.948,7.2,13.9,10.6125,8.266666666666667,10.090474029985545
2023-10-23,39.647999999999996,7.2,12.8,9.766666666666667,3.7833333333333337,12.58497197271683
2023-10-24,51.405,-0.6,11.1,5.866666666666667,2.558333333333333,13.522404499613474
2023-10-25,27.056,5.6,16.1,11.162500000000001,2.4833333333333334,17.805905493038658
2023-10-26,19.585,10.6,22.2,14.520833333333334,0.9916666666666667,21.4329038644356
2023-10-27,16.18,10.6,21.1,15.254166666666668,1.9583333333333333,21.4207261469741
2023-10-28,10.262,10.6,25.0,16.7375,4.316666666666666,21.97105005906977
2023-10-29,35.434,6.1,16.1,9.05,3.0833333333333335,14.405241350025209
2023-10-30,61.499,2.2,6.7,4.916666666666667,3.6999999999999997,9.675347674595702
2023-10-31,63.862,-1.1,6.7,2.6916666666666664,3.1166666666666667,8.822654324282892
2023-11-01,49.346,-1.7,6.7,1.9791666666666667,2.5,9.881154961749907
2023-11-02,58.59,-2.8,6.1,0.5749999999999998,2.875,9.608658600721297
2023-11-03,37.37,-3.3,10.6,3.4250000000000003,7.795833333333333,9.89330917549882
2023-11-04,35.695,7.8,12.2,10.070833333333333,8.55,11.385463677127335
2023-11-05,50.028999999999996,5.6,12.2,7.96,0.304,17.694691241842076
2023-11-06,50.6,-2.8,6.7,2.904166666666667,2.783333333333333,9.746370716277658
2023-11-07,34.462,5.0,13.9,10.424999999999999,10.270833333333334,10.191903418745115
2023-11-08,35.965,1.1,11.1,4.091666666666667,11.304166666666667,1.357726704673029
2023-11-09,76.469,-2.8,1.1,-0.4833333333333334,1.4416666666666667,8.952801903417193
2023-11-10,27.25,0.6,7.8,3.3625000000000003,1.6083333333333334,12.278653311421373
2023-11-11,43.504,0.6,5.0,3.420833333333333,5.675,6.334166462399486
2023-11-12,68.807,-6.1,3.3,-1.7541666666666667,1.3833333333333335,9.097949351231756
2023-11-13,62.065,-7.8,3.9,-3.1,1.741666666666667,7.088010980506877
2023-11-14,53.487,-2.2,5.0,-0.10000000000000009,1.625,9.624735450206382
2023-11-15,37.036,-5.6,6.1,-0.029166666666666712,4.258333333333334,8.057532374880077
2023-11-16,45.65,-2.8,13.9,4.958333333333333,3.3333333333333335,12.088600137946132
2023-11-17,41.249,-2.2,14.4,5.0625,6.720833333333334,11.768135604746236
2023-11-18,21.882,2.2,13.9,9.816666666666666,11.008333333333333,9.718393068074839
2023-11-19,23.162000000000003,-4.4,8.3,1.0291666666666668,3.941666666666667,8.249926407327585
2023-11-20,25.708,-2.8,2.8,-0.09166666666666669,6.091666666666666,1.4554929231583804
2023-11-21,49.323,-8.9,3.3,-2.879166666666667,1.125,8.312553998880675
2023-11-22,27.473,-1.7,7.8,3.904166666666667,10.679166666666667,4.499993231144413
2023-11-23,33.413,2.8,8.9,5.366666666666667,8.233333333333333,4.541327584411801
2023-11-24,67.837,-2.8,7.2,0.1875,2.783333333333333,8.547271768824103
2023-11-25,76.471,-8.3,0.0,-4.2124999999999995,5.658333333333334,-1.3814360743775058
2023-11-26,68.822,-7.2,5.6,-1.6708333333333332,3.1166666666666667,7.467190196674589
2023-11-27,36.41,6.1,11.7,8.479166666666666,14.408333333333333,6.697078693971587
2023-11-28,44.708999999999996,-2.2,5.6,2.3375,6.483333333333333,3.7494660048905963
2023-11-29,43.265,-5.0,-0.6,-2.525,7.45,-3.000380607018546
2023-11-30,46.225,-7.2,5.0,-1.8083333333333333,4.966666666666667,5.79699539201557
2023-12-01,33.42,0.0,11.1,6.2250000000000005,8.85,7.09831245731052
2023-12-02,46.533,5.0,7.2,6.095833333333332,1.5750000000000002,13.551843922087208
2023-12-03,46.51,1.7,5.6,2.716666666666667,2.9000000000000004,8.54807684705174
2023-12-04,34.002,0.0,2.2,0.7166666666666667,4.183333333333334,4.249649949473116
2023-12-05,79.131,-4.4,0.6,-1.7833333333333332,5.275,-0.3031722770916099
2023-12-06,41.821,-10.0,-3.3,-6.6875,2.5749999999999997,2.8624349356018155
2023-12-07,85.439,-12.2,-3.9,-8.641666666666667,1.175,4.7251352285673125
2023-12-08,55.185,-12.8,1.1,-7.6000000000000005,0.0,8.3966
2023-12-09,80.329,-8.3,3.9,-2.495833333333333,0.0,11.568839583333334
2023-12-10,73.057,0.0,12.2,5.0125,4.333333333333333,10.667299335048583
2023-12-11,45.655,2.8,12.8,7.183333333333334,9.216666666666667,7.969496822401767
2023-12-12,54.208,-3.9,3.3,-0.07500000000000001,3.4916666666666667,6.09997584351562
2023-12-13,32.757,-3.3,4.4,1.3458333333333334,6.758333333333333,3.530472098960786
2023-12-14,71.713,-6.7,0.0,-3.4166666666666665,7.741666666666667,-3.9529582071841407
2023-12-15,64.381,-5.6,8.3,0.30000000000000004,3.4,6.3274803403358435
2023-12-16,44.691,-3.3,8.3,2.2958333333333334,2.841666666666667,10.121604010791852
2023-12-17,68.097,-5.6,8.3,0.6958333333333333,3.475,9.016733660362837
2023-12-18,28.677,8.9,13.3,11.8125,33.78333333333333,8.960193553820494
2023-12-19,22.005,3.6,12.1,6.7625,18.995833333333334,3.6128121385357463
2023-12-20,24.266000000000002,-2.2,4.4,0.21666666666666665,8.316666666666666,1.7124853815362115
2023-12-21,65.139,-4.4,1.1,-1.6208333333333333,13.5875,-5.787296655821721
2023-12-22,48.219,-10.0,0.0,-5.1125,7.8875,-4.163826920715652
2023-12-23,61.997,-9.4,3.3,-4.720833333333333,1.9583333333333333,7.099546103352378
2023-12-24,63.505,-2.8,6.1,1.7749999999999997,2.8000000000000003,9.76936474697512
2023-12-25,54.255,1.1,9.4,4.108333333333333,1.0833333333333333,13.92346494352755
2023-12-26,56.24,0.6,5.0,2.904166666666667,1.125,12.289886356346557
2023-12-27,42.952,2.8,6.7,4.0874999999999995,0.225,15.161067106536146
2023-12-28,41.511,3.3,5.6,4.316666666666666,4.241666666666666,8.090643290676196
2023-12-29,54.998,1.1,4.4,2.6458333333333335,3.6916666666666664,7.73620395721028
2023-12-30,36.96,0.6,2.8,2.0875,2.5749999999999997,8.506166803682783
2023-12-31,66.094,-1.1,1.1,0.11666666666666668,3.725,4.288603859908173
2024-01-01,71.547,-5.6,-2.8,-3.795833333333333,4.516666666666667,-0.17958363980031056
2024-01-02,64.286,-9.4,0.6,-4.991666666666667,2.033333333333333,5.94592339143484
2024-01-03,75.379,-7.2,2.8,-3.220833333333333,0.31666666666666665,10.526884072974985
2024-01-04,58.467,-4.4,4.4,0.004166666666666652,3.5416666666666665,7.2886702726723085
2024-01-05,47.274,-8.9,-2.8,-6.508333333333333,6.625,-5.661337092549473
2024-01-06,50.556,-7.2,-2.8,-4.429166666666666,5.341666666666666,-1.81804117727539
2024-01-07,68.598,-7.8,-5.0,-6.691666666666666,10.166666666666666,-11.225077220251649
2024-01-08,49.971,-12.2,0.0,-6.195833333333333,5.358333333333333,-2.6614378996156915
2024-01-09,90.717,-15.6,-1.7,-8.637500000000001,0.6750000000000002,5.779981481839921
2024-01-10,32.31,1.7,10.6,6.25,18.75,3.083334326686091
2024-01-11,48.736,-1.7,5.6,3.1041666666666665,4.95,8.194508930548174
2024-01-12,43.974000000000004,-3.9,4.4,-0.31666666666666654,1.625,9.479769807508843
2024-01-13,53.433,-3.3,10.0,3.154166666666667,17.066666666666666,2.8085394052974575
2024-01-14,38.45,0.0,5.0,2.254166666666667,13.458333333333334,-1.1752675143612599
2024-01-15,43.466,-5.6,-0.6,-2.920833333333333,9.245833333333334,-5.084834553828472
2024-01-16,77.154,-8.3,-3.3,-5.204166666666667,2.341666666666667,2.7828367093345805
2024-01-17,47.444,-8.3,-2.8,-5.3500000000000005,9.241666666666667,-7.933076068721237
2024-01-18,74.244,-10.6,-2.2,-6.954166666666667,8.4,-8.057483608625613
2024-01-19,62.81,-15.6,-4.4,-10.1625,2.1083333333333334,1.4110422676686625
2024-01-20,70.204,-13.3,-7.2,-10.025,6.2250000000000005,-11.40786144768616
2024-01-21,64.911,-10.0,-5.0,-8.066666666666666,6.666666666666667,-6.360011161040306
2024-01-22,53.081,-15.6,1.7,-7.179166666666667,3.216666666666667,0.7475116850086119
2024-01-23,58.608,-3.3,2.8,1.0041666666666667,5.733333333333333,3.6861377692148154
2024-01-24,74.919,-6.1,-1.1,-3.9791666666666665,4.008333333333334,-1.4814912199869978
2024-01-25,30.914,-3.9,5.6,0.8291666666666666,1.8,9.115013156728674
2024-01-26,18.198,0.0,1.7,0.625,2.7083333333333335,7.863673545243654
2024-01-27,22.95,0.0,2.2,0.5875,1.8499999999999999,9.158280500661052
2024-01-28,31.433,0.0,2.8,0.8624999999999999,0.6750000000000002,11.902774192408964
2024-01-29,38.697,-1.7,1.1,-0.10833333333333335,6.1375,0.6875158557081337
2024-01-30,44.746,-12.8,-1.1,-6.458333333333333,7.691666666666666,-8.535795419463689
2024-01-31,81.342,-15.6,-1.7,-8.458333333333334,2.0500000000000003,3.60145905808498
2024-02-01,79.441,-9.4,2.2,-3.6625,1.7916666666666667,7.731354220522611
2024-02-02,33.854,0.0,5.0,1.4083333333333334,3.1166666666666667,8.719992070075705
2024-02-03,70.063,-4.4,0.0,-2.0833333333333335,9.691666666666666,-5.551999843237682
2024-02-04,52.951,-7.2,2.2,-3.3041666666666667,10.65,-5.657377811780273
2024-02-05,50.305,-6.1,1.7,-2.433333333333333,10.1875,-6.096291545986652
2024-02-06,61.21,-3.9,2.8,-1.2791666666666666,6.758333333333333,-1.2427555718654066
2024-02-07,39.598,-7.2,5.0,-2.370833333333333,2.2416666666666667,7.3654037271767505
2024-02-08,61.562,-5.6,6.7,-0.725,2.2083333333333335,7.7220270967491125
2024-02-09,38.989,-6.7,4.4,-1.1791666666666667,4.241666666666666,7.0117069830245
2024-02-10,48.159,-2.2,10.6,2.8249999999999997,4.483333333333333,7.686869553341984
2024-02-11,60.818,-0.6,10.0,4.045833333333333,2.65,11.395002911489671
2024-02-12,65.91799999999999,-5.0,6.7,0.8208333333333333,2.35,9.864779889443183
2024-02-13,71.61,0.0,1.1,0.44166666666666665,4.904166666666667,4.371674124483167
2024-02-14,76.172,-6.1,-1.7,-4.620833333333334,10.279166666666667,-3.347914913234096
2024-02-15,61.74,-6.7,2.2,-3.4291666666666667,9.683333333333334,-5.460851286517271
2024-02-16,46.565,-3.9,-1.1,-2.670833333333333,4.2749999999999995,4.087416905846923
2024-02-17,86.303,-10.0,0.0,-5.4624999999999995,3.8833333333333333,3.2929606515708536
2024-02-18,77.521,-15.0,-1.1,-6.854166666666667,7.820833333333333,-3.275888669535924
2024-02-19,47.233,-4.4,-1.1,-2.4291666666666667,10.4125,-6.214229252097628
2024-02-20,74.785,-13.3,0.0,-6.604166666666667,5.683333333333334,-2.6401732183624076
2024-02-21,52.053,-11.7,1.7,-4.670833333333333,4.6499999999999995,1.2171996268678684
2024-02-22,62.278,-2.2,0.6,-0.2416666666666667,7.783333333333332,0.608364120015724
2024-02-23,28.758,0.0,3.3,1.9041666666666668,5.7749999999999995,3.8756518036972385
2024-02-24,23.821,-6.7,2.2,-0.2333333333333333,7.441666666666666,1.6321379687880164
2024-02-25,49.732,-13.9,-1.7,-7.7250000000000005,6.666666666666667,-4.65741485822714
2024-02-26,43.686,-7.2,6.1,0.1541666666666666,7.391666666666667,1.9323888584440942
2024-02-27,56.984,-5.6,6.7,-0.18749999999999992,4.125,7.415105712717345
2024-02-28,35.952999999999996,4.4,10.0,8.008333333333335,17.304166666666667,5.437658960604227
2024-02-29,53.067,-6.1,9.4,-0.1791666666666665,16.454166666666666,-4.6858381715943125
2024-03-01,37.434,-11.1,2.2,-5.866666666666667,9.299999999999999,-8.525853437384871
2024-03-02,17.089,-4.4,6.1,1.1333333333333333,6.291666666666667,4.902992101955136
2024-03-03,25.997,4.4,12.2,8.595833333333333,7.583333333333333,10.782670666397793
2024-03-04,20.096999999999998,3.3,11.1,6.645833333333333,6.0,10.752816497374658
2024-03-05,33.196,1.7,5.0,3.6333333333333333,3.5500000000000003,8.311654396614083
2024-03-06,31.487,3.3,10.6,5.8999999999999995,1.3833333333333335,14.272673236148108
2024-03-07,49.892,3.3,6.7,4.5625,9.104166666666666,2.9468972501810664
2024-03-08,28.28,0.0,8.9,3.4958333333333336,8.095833333333333,3.130981805250998
2024-03-09,66.484,-4.4,2.8,-0.85,4.425,6.813686034117726
2024-03-10,42.752,1.7,8.9,5.147826086956522,15.76086956521739,2.8877788798711914
2024-03-11,37.853,0.0,4.4,2.6333333333333333,15.454166666666666,-0.9839678944413704
2024-03-12,32.959,0.6,7.8,3.391666666666667,16.583333333333332,-0.43508011134350294
2024-03-13,29.215,0.0,11.1,4.333333333333333,6.283333333333334,5.773767329644433
2024-03-14,29.566,1.1,8.3,5.108333333333333,6.408333333333334,7.773603672912163
2024-03-15,17.322,2.2,4.4,3.5083333333333333,3.8791666666666664,7.980969073628938
2024-03-16,33.52,-1.7,8.9,4.191666666666666,4.933333333333334,10.590598286324608
2024-03-17,58.752,3.3,10.0,6.054166666666666,9.954166666666667,6.06920783895039
2024-03-18,49.011,-1.1,8.3,3.341666666666667,7.2250000000000005,8.201817321132573
2024-03-19,46.384,0.0,5.6,2.9291666666666667,7.6499999999999995,3.753965286818799
2024-03-20,28.756,-3.3,6.7,1.7583333333333335,6.570833333333333,7.320119965478138
2024-03-21,65.004,-3.9,5.0,-0.14166666666666664,14.504166666666668,-4.418424717769888
2024-03-22,75.844,-6.7,2.2,-2.75,14.5875,-6.274012504832078
2024-03-23,78.34,-4.4,0.0,-2.254166666666667,5.325,0.383766492543631
2024-03-24,38.676,-4.9,3.1,-1.2333333333333332,20.516666666666666,-6.761239405780452
2024-03-25,33.579,-6.1,4.8,-1.4375,12.966666666666667,-4.582582051797003
2024-03-26,61.908,-1.1,3.3,0.8333333333333334,6.3999999999999995,0.41450123887606605
2024-03-27,23.418,1.7,10.6,4.354166666666667,2.4333333333333336,10.18260663282633
2024-03-28,25.299,5.0,8.9,6.991666666666667,2.9916666666666667,12.719358468043906
2024-03-29,18.913,3.3,7.2,5.079166666666667,8.983333333333333,4.362402482439714
2024-03-30,23.147,2.2,8.3,5.5625,16.708333333333332,2.859237726362569
2024-03-31,30.808,-1.1,10.6,4.658333333333333,6.5,8.418823727386938
2024-04-01,62.456,-3.3,11.1,3.6875,5.866666666666666,9.604690683286739
2024-04-02,43.353,-0.6,9.4,4.516666666666667,6.512499999999999,9.779644935449246
2024-04-03,56.936,-2.2,5.6,2.3125,10.270833333333334,4.937445679349033
2024-04-04,29.099,0.0,3.9,1.1500000000000001,33.483333333333334,-5.084114329871519
2024-04-05,30.438000000000002,1.8,3.9,2.6916666666666664,22.3125,-2.1012017736289788
2024-04-06,37.164,1.0,4.3,2.35,20.258333333333333,-2.241453933460133
2024-04-07,43.065,0.6,8.4,3.5500000000000003,21.054166666666667,-0.8877586734002443
2024-04-08,45.742,-0.4,17.4,7.133333333333333,13.0,4.781925711049966
2024-04-09,37.725,-1.1,13.3,7.2124999999999995,8.625,9.888644400993005
2024-04-10,48.057,-1.7,7.2,2.9749999999999996,3.358333333333333,9.774242933989923
2024-04-11,29.449,5.0,7.2,5.891666666666667,7.316666666666666,6.2700636022686735
2024-04-12,14.718,6.1,12.8,9.720833333333333,18.091666666666665,7.499044183187912
2024-04-13,18.507,6.1,12.2,9.158333333333333,11.791666666666666,7.466884571635673
2024-04-14,31.152,4.4,14.4,9.020833333333334,10.291666666666666,7.54424893800473
2024-04-15,21.724,1.7,16.7,9.791666666666666,4.783333333333333,14.698069752612156
2024-04-16,29.001,0.0,17.2,8.866666666666667,6.016666666666667,14.491128793709345
2024-04-17,35.693,0.0,12.2,6.954166666666667,6.95,9.877600098313783
2024-04-18,37.44,-0.6,11.7,5.875,6.016666666666667,11.33626454554115
2024-04-19,28.702,3.9,11.1,7.741666666666667,6.616666666666667,11.474325973905708
2024-04-20,24.226,7.2,11.1,8.55,8.658333333333333,8.305747861241622
2024-04-21,35.275,-0.6,11.1,6.658333333333334,6.966666666666666,9.709509849672374
2024-04-22,48.452,-1.7,11.1,4.420833333333333,5.925,9.28138945861035
2024-04-23,42.132,-3.3,11.7,4.245833333333334,8.5,10.327187716365488
2024-04-24,47.943,5.0,11.1,7.258333333333333,9.658333333333333,5.481172100515306
2024-04-25,55.115,-2.8,10.6,3.3125,8.233333333333333,3.062721068194325
2024-04-26,44.221,-4.4,13.3,4.604166666666667,4.091666666666667,11.886934207015868
2024-04-27,36.56,-2.8,15.0,6.458333333333333,6.158333333333334,12.839216316968502
2024-04-28,34.528,3.9,11.7,8.020833333333334,4.741666666666666,12.351294577739088
2024-04-29,25.043,8.3,20.0,12.941666666666668,8.275,15.730487373904596
2024-04-30,28.251,4.4,11.1,8.304166666666667,2.9333333333333336,13.852467001740512
2024-05-01,35.246,5.6,10.0,7.6125,2.183333333333333,14.788895208589372
2024-05-02,43.013999999999996,3.3,8.9,6.720833333333334,3.608333333333333,11.739938499965774
2024-05-03,24.396,6.1,16.7,10.5625,4.925,14.590249305329223
2024-05-04,16.077,3.9,14.4,8.987499999999999,5.308333333333334,13.102658770320177
2024-05-05,28.998,7.2,11.7,9.020833333333334,8.075000000000001,12.096260281508082
2024-05-06,26.215,7.2,16.7,10.654166666666667,6.625,12.487326714486278
2024-05-07,14.212,5.0,21.7,13.016666666666666,6.316666666666666,17.786196507575024
2024-05-08,21.4,5.6,13.9,9.120833333333334,7.158333333333334,12.99781023688404
2024-05-09,30.227,7.8,12.2,9.512500000000001,5.7625,12.617915783608318
2024-05-10,28.674,2.2,12.2,7.408333333333334,4.966666666666666,13.389711164002732
2024-05-11,30.435,0.0,12.2,6.8999999999999995,2.725,14.51238146711706
2024-05-12,24.213,1.1,14.4,7.8500000000000005,4.966666666666667,14.003564261436416
2024-05-13,29.579,2.2,16.7,10.3,7.404166666666668,15.718897100059152
2024-05-14,12.67,6.7,16.1,11.579166666666666,7.625,14.88823095855316
2024-05-15,12.011,7.8,20.0,14.216666666666667,5.925,17.532016224901277
2024-05-16,8.544,11.1,21.1,15.683333333333335,3.8083333333333336,20.463774131983218
2024-05-17,15.946,7.2,22.2,13.816666666666668,5.2625,19.170633848429176
2024-05-18,8.254999999999999,11.1,16.1,14.091666666666667,2.558333333333333,19.61024792710118
2024-05-19,20.891,12.2,15.0,13.358333333333334,3.2083333333333335,17.956660687339905
2024-05-20,20.645,11.1,17.8,13.766666666666666,7.766666666666667,17.195416282600373
2024-05-21,8.074,11.1,18.3,14.1875,9.408333333333333,13.83477946161097
2024-05-22,12.637,11.1,27.8,18.254166666666666,4.558333333333334,23.248806697281236
2024-05-23,15.164,13.9,27.8,20.025000000000002,3.641666666666667,24.578393658559012
2024-05-24,10.052,10.6,26.7,19.454166666666666,5.183333333333334,23.963129643863525
2024-05-25,8.572,7.2,21.7,15.924999999999999,5.191666666666666,20.288490619107105
2024-05-26,8.728,11.7,22.8,17.25,4.983333333333333,21.417138310329253
2024-05-27,12.734,11.1,17.8,12.404166666666667,9.608333333333333,11.600209728111238
2024-05-28,10.035,13.9,23.3,17.283333333333335,13.354166666666666,17.079224556288825
2024-05-29,21.375,11.1,21.7,17.120833333333334,4.425,21.340530449403413
2024-05-30,15.269,7.2,17.8,13.658333333333333,4.483333333333333,17.465811473874837
2024-05-31,8.918,7.2,22.8,15.583333333333334,4.120833333333334,20.850276654080794
2024-06-01,8.779,6.1,24.4,15.295833333333334,7.1499999999999995,19.95345373054095
2024-06-02,15.868,5.0,25.6,14.929166666666667,4.608333333333333,20.057312967888322
2024-06-03,16.915,12.8,22.2,17.258333333333333,7.133333333333333,20.498773352031858
2024-06-04,8.533,8.9,21.7,15.4,5.733333333333333,19.909348970957787
2024-06-05,21.195,11.7,27.2,19.0125,4.2,23.63633803802972
2024-06-06,8.188,15.0,21.7,17.4375,4.833333333333333,20.888968314350898
2024-06-07,6.905,14.4,18.9,15.654166666666667,6.7749999999999995,16.97009315105653
2024-06-08,6.318,12.2,20.6,16.087500000000002,5.416666666666667,18.774003992741648
2024-06-09,5.662,13.3,17.2,15.108333333333334,4.166666666666667,19.254534619262092
2024-06-10,18.985,9.4,21.7,15.4,4.875,19.354654195285416
2024-06-11,7.402,9.4,20.6,15.708333333333334,3.716666666666667,20.760972758815793
2024-06-12,9.438,10.0,21.1,15.883333333333333,4.558333333333334,20.299776357717978
2024-06-13,8.797,11.7,23.9,18.541666666666668,5.7,22.62717583253881
2024-06-14,9.918000000000001,13.9,23.3,18.8125,8.120833333333334,22.074536008211236
2024-06-15,7.928,16.1,22.2,19.183333333333334,6.7,21.494251057508375
2024-06-16,24.054,8.9,21.7,15.354166666666666,4.133333333333334,20.37042313419031
2024-06-17,13.17,10.0,19.4,15.575000000000001,7.341666666666666,18.203643519208498
2024-06-18,13.925,15.0,28.3,21.474999999999998,4.141666666666667,25.87411721183136
2024-06-19,11.775,17.2,31.7,24.120833333333334,5.5249999999999995,28.208284641315213
2024-06-20,11.586,19.4,34.4,25.829166666666666,5.325,29.467389216113194
2024-06-21,14.870000000000001,19.4,25.6,22.333333333333332,4.083333333333333,25.011850229650022
2024-06-22,10.975,15.6,20.0,17.087500000000002,3.408333333333333,20.795987839608415
2024-06-23,18.555,14.4,18.9,15.929166666666667,4.391666666666667,18.473150162463345
2024-06-24,21.735,18.9,26.7,22.40833333333333,10.695833333333333,23.72028420032217
2024-06-25,13.359,15.0,30.6,21.645833333333332,5.679166666666667,24.62899587951004
2024-06-26,11.741999999999999,18.3,28.9,23.212500000000002,7.266666666666667,26.13052883306253
2024-06-27,15.953,17.8,25.6,21.2375,3.4583333333333335,24.866070784870782
2024-06-28,9.062,10.0,23.3,17.283333333333335,9.683333333333334,17.668465468237525
2024-06-29,4.626,13.3,19.4,16.095833333333335,8.987499999999999,18.7209326885286
2024-06-30,11.922,15.6,26.1,20.6875,12.666666666666666,21.47570866680715
2024-07-01,24.993,17.2,26.1,21.900000000000002,4.433333333333334,25.176375321443633
2024-07-02,12.691,12.2,28.3,21.175,3.079166666666667,25.03150256131444
2024-07-03,14.734,12.2,28.3,20.7375,5.133333333333334,25.35780741089819
2024-07-04,8.403,14.4,24.4,19.483333333333334,6.908333333333332,22.666870374205924
2024-07-05,7.614,16.7,24.4,19.654166666666665,5.416666666666667,23.170523633888426
2024-07-06,8.558,18.9,25.0,20.92083333333333,5.841666666666666,23.329447592495622
2024-07-07,22.51,20.0,29.4,24.258333333333336,6.458333333333333,26.957090351081664
2024-07-08,26.125,17.8,30.0,23.3625,4.741666666666666,27.164380005173058
2024-07-09,15.304,17.2,29.4,23.2375,4.591666666666667,27.43234656933095
2024-07-10,16.768,21.7,30.0,24.804166666666664,4.258333333333334,28.19277963673404
2024-07-11,12.513,22.2,28.9,24.400000000000002,12.966666666666667,25.771003727501355
2024-07-12,22.951999999999998,18.3,30.6,24.458333333333332,6.966666666666666,28.228252393166155
2024-07-13,16.071,21.1,28.3,24.537499999999998,5.8999999999999995,27.5705810842436
2024-07-14,22.789,17.8,31.7,24.433333333333334,4.166666666666667,28.400308446914252
2024-07-15,26.502,17.8,30.6,24.679166666666664,5.316666666666666,28.263009939732644
2024-07-16,18.927,22.8,32.2,26.320833333333336,7.641666666666667,28.58506377786108
2024-07-17,20.922,21.7,30.6,25.866666666666664,9.316666666666666,27.862074488393855
2024-07-18,13.31,21.7,30.0,25.27916666666667,2.558333333333333,28.732684363852986
2024-07-19,16.292,16.1,28.3,22.604166666666668,5.7749999999999995,25.217974054084603
2024-07-20,13.503,13.9,28.3,21.616666666666664,6.183333333333334,25.998265564525884
2024-07-21,20.456,16.1,27.8,21.395833333333332,3.841666666666667,25.65424879850939
2024-07-22,10.503,11.7,26.7,19.724999999999998,4.6499999999999995,24.300417848632577
2024-07-23,7.941,18.9,25.0,20.854166666666668,2.783333333333333,24.614377953023308
2024-07-24,13.147,19.4,22.2,20.658333333333335,4.425,24.042000251929196
2024-07-25,6.8740000000000006,17.8,23.9,20.116666666666667,6.6499999999999995,22.034141963743348
2024-07-26,14.533999999999999,16.1,28.3,22.608333333333334,4.6000000000000005,25.373357682216366
2024-07-27,10.993,13.9,28.9,21.766666666666666,2.091666666666667,26.239692184729837
2024-07-28,16.262,13.9,27.8,20.829166666666666,4.183333333333334,25.5480627998214
2024-07-29,23.483,18.3,21.1,19.629166666666666,7.8500000000000005,21.74349478707879
2024-07-30,13.205,18.9,25.6,21.483333333333334,7.75,23.152427262792653
2024-07-31,14.564,21.1,25.6,22.795833333333334,10.591666666666667,24.193442109740584
2024-08-01,14.031,20.6,31.7,24.891666666666666,6.033333333333334,27.534809752239543
2024-08-02,24.500999999999998,19.4,31.1,25.295833333333334,4.2,29.095049866649575
2024-08-03,20.312,21.7,28.3,23.78333333333333,3.733333333333333,26.884347545715993
2024-08-04,22.886,21.7,26.1,23.383333333333336,3.3833333333333333,26.529481333455752
2024-08-05,22.221,21.1,29.4,24.458333333333332,3.5666666666666664,27.394532360264197
2024-08-06,8.742,17.2,22.2,19.425,3.433333333333333,23.350914004278042
2024-08-07,14.129,15.6,23.9,19.345833333333335,4.966666666666667,23.428085581337026
2024-08-08,9.916,13.3,24.4,18.920833333333334,4.066666666666666,23.59855654892463
2024-08-09,5.469,17.2,22.8,19.370833333333334,6.7250000000000005,21.281057271762023
2024-08-10,10.677,21.7,30.0,25.1375,11.5375,26.804836503628163
2024-08-11,14.208,15.0,26.7,21.004166666666666,5.675,25.09977435430771
2024-08-12,21.992,16.1,24.4,20.258333333333333,2.6166666666666667,24.630279676354856
2024-08-13,11.554,14.4,27.2,20.791666666666668,3.533333333333333,24.776059657752587
2024-08-14,20.907,14.4,27.2,20.3875,3.341666666666667,24.75041116453464
2024-08-15,11.062,17.2,21.7,19.037499999999998,3.6999999999999997,22.840656604029817
2024-08-16,14.93,16.7,23.9,19.079166666666666,3.6999999999999997,22.904855709393686
2024-08-17,12.764,16.1,23.3,19.25,4.8,23.25720258181313
2024-08-18,21.489,16.1,21.1,18.729166666666668,3.75,22.350499714972685
2024-08-19,20.156,19.4,22.8,20.404166666666665,4.616666666666666,22.8138757271295
2024-08-20,10.318999999999999,17.8,21.7,19.645833333333332,1.9833333333333334,23.836544420667206
2024-08-21,8.414,14.4,22.2,18.308333333333334,3.7916666666666665,22.82622494783607
2024-08-22,8.903,10.0,21.7,16.866666666666667,4.183333333333334,21.49851040992662
2024-08-23,22.825,13.9,25.0,19.116666666666667,5.233333333333333,21.714195458951632
2024-08-24,15.355,12.2,27.2,19.583333333333332,3.8249999999999997,24.75592276464137
2024-08-25,18.887,13.3,27.2,19.76666666666667,2.7083333333333335,24.88566817951372
2024-08-26,10.715,16.1,25.6,20.579166666666666,2.3916666666666666,25.066468421382723
2024-08-27,9.933,15.0,26.1,19.058333333333334,3.4,23.86071061218053
2024-08-28,17.986,17.8,28.9,22.175,5.218181818181818,24.944853657890064
2024-08-29,13.824,11.7,23.3,17.6125,4.017391304347826,21.496487066959745
2024-08-30,14.551,8.9,22.2,15.4375,3.9583333333333335,21.03462238999572
2024-08-31,9.088,11.7,23.3,17.379166666666666,5.508333333333333,21.767808301930316
2024-09-01,17.421,20.0,27.2,22.608333333333334,10.341666666666667,23.745681185530046
2024-09-02,22.352,17.2,23.3,20.666666666666668,5.356521739130435,23.520320198248697
2024-09-03,11.09,8.3,22.8,15.508333333333333,5.6521739130434785,18.989312138228552
2024-09-04,12.548,9.4,26.7,17.370833333333334,3.3833333333333333,22.671768524898535
